ISO,Metric,Scenario,Period,Value_Low,Value_Median,Value_High
IOT,tas_DJF,ssp3-70,Next decades 2020-2039,80.2034118657636,80.5463823242186,80.8889874472698
IOT,tas_DJF,ssp3-70,Midcentury 2040-2059,80.9713818374206,81.4895472935267,82.071037840794
IOT,tas_DJF,ssp3-70,End of century 2080-2099,82.3693206830307,83.4885253906249,84.4953124902428
IRL,tas_DJF,ssp3-70,Historical 1986-2005,41.5981113838752,42.0969680341409,42.97270401546
IRL,tas_DJF,ssp3-70,Next decades 2020-2039,42.380371772866,43.3404087481035,44.1855972094122
IRL,tas_DJF,ssp3-70,Midcentury 2040-2059,42.860739702431,44.0835529750052,45.1817306280522
IRL,tas_DJF,ssp3-70,End of century 2080-2099,43.3545195919423,45.5563216663916,46.837975689591
IRN,tas_DJF,ssp3-70,Historical 1986-2005,38.8730599018116,40.0170480323344,40.9365299774491
IRN,tas_DJF,ssp3-70,Next decades 2020-2039,40.8987275025766,42.0803943549138,42.7952015031934
IRN,tas_DJF,ssp3-70,Midcentury 2040-2059,42.4225462685541,43.2381791095127,45.0579088538656
IRN,tas_DJF,ssp3-70,End of century 2080-2099,44.2975871661806,46.4321746930323,50.7356231268448
IRQ,tas_DJF,ssp3-70,Historical 1986-2005,50.3959926596159,51.9141423844004,52.6192055375213
IRQ,tas_DJF,ssp3-70,Next decades 2020-2039,53.0443893721891,53.9642935587251,54.5191275660829
IRQ,tas_DJF,ssp3-70,Midcentury 2040-2059,54.4193144752299,55.0867247138197,56.4065582173648
IRQ,tas_DJF,ssp3-70,End of century 2080-2099,56.0893623299054,58.2954739086571,60.9722636709769
ISL,tas_DJF,ssp3-70,Historical 1986-2005,26.7367537702344,28.7775924647705,31.1182203295924
ISL,tas_DJF,ssp3-70,Next decades 2020-2039,28.0999207822746,30.5543029887799,33.6464061658773
ISL,tas_DJF,ssp3-70,Midcentury 2040-2059,26.7823964134162,32.4620342345876,34.5618820980935
ISL,tas_DJF,ssp3-70,End of century 2080-2099,31.674072920362,34.4067550272654,38.2589987313693
ISR,tas_DJF,ssp3-70,Historical 1986-2005,54.9788609298277,55.9312722349193,56.7759961428451
ISR,tas_DJF,ssp3-70,Next decades 2020-2039,57.0356793786861,57.8068393937863,58.5106945712994
ISR,tas_DJF,ssp3-70,Midcentury 2040-2059,57.9105228144611,58.8254559206018,59.8677981918284
ISR,tas_DJF,ssp3-70,End of century 2080-2099,59.339840686406,61.3397330453864,63.3503349791881
ITA,tas_DJF,ssp3-70,Historical 1986-2005,42.4322048032262,42.9552465087,43.8529116652618
ITA,tas_DJF,ssp3-70,Next decades 2020-2039,44.4692727633982,45.4659229049803,46.3600342696456
ITA,tas_DJF,ssp3-70,Midcentury 2040-2059,45.2688988441755,46.4644425606861,47.6550062856061
ITA,tas_DJF,ssp3-70,End of century 2080-2099,47.2086073267001,48.5987191091816,50.6757287689247
JAM,tas_DJF,ssp3-70,Historical 1986-2005,75.8008850520879,76.0107577187518,76.2861636922603
JAM,tas_DJF,ssp3-70,Next decades 2020-2039,76.8256473571178,77.3310275776339,77.807036644696
JAM,tas_DJF,ssp3-70,Midcentury 2040-2059,77.6513416172885,78.3057205886041,79.036414286841
JAM,tas_DJF,ssp3-70,End of century 2080-2099,79.0527541631423,80.2645268332906,81.8865259955953
JEY,tas_DJF,ssp3-70,Historical 1986-2005,45.624052791895,46.3135696893725,46.865363513972
JEY,tas_DJF,ssp3-70,Next decades 2020-2039,46.8637844398196,47.6834508370543,48.876018352501
JEY,tas_DJF,ssp3-70,Midcentury 2040-2059,47.5432953000506,48.4321041368023,49.8407108524612
JEY,tas_DJF,ssp3-70,End of century 2080-2099,48.4672088348375,50.0552743733401,51.8836377240287
JOR,tas_DJF,ssp3-70,Historical 1986-2005,49.8968956586122,50.8502504046394,51.8620712135551
JOR,tas_DJF,ssp3-70,Next decades 2020-2039,51.8823982643011,52.9293241712444,53.4816189996489
JOR,tas_DJF,ssp3-70,Midcentury 2040-2059,53.0503185241011,53.9219132430232,55.0278691397782
JOR,tas_DJF,ssp3-70,End of century 2080-2099,54.4144116406148,56.667564297513,59.0001455397985
JPN,tas_DJF,ssp3-70,Historical 1986-2005,39.5075085853447,40.2556307348007,40.9566207539661
JPN,tas_DJF,ssp3-70,Next decades 2020-2039,41.2527338165734,42.1456187792199,42.8624113511087
JPN,tas_DJF,ssp3-70,Midcentury 2040-2059,42.7115845084982,43.5819518412826,44.2108907702649
JPN,tas_DJF,ssp3-70,End of century 2080-2099,44.5422645803763,46.0903857594016,47.8844347625921
KAB,tas_DJF,ssp3-70,Historical 1986-2005,15.649642732919,16.9692799265138,17.9394466680492
KAB,tas_DJF,ssp3-70,Next decades 2020-2039,18.5339578164983,19.7317964206935,21.7539914165036
KAB,tas_DJF,ssp3-70,Midcentury 2040-2059,19.2474229269303,20.371189675167,25.0102531372357
KAB,tas_DJF,ssp3-70,End of century 2080-2099,22.844075409103,25.4338695203919,29.6148900228354
KAS,tas_DJF,ssp3-70,Historical 1986-2005,-17.8204596439587,-17.0789163120464,-16.4103844864457
KAS,tas_DJF,ssp3-70,Next decades 2020-2039,-16.5918070252478,-14.9275903651211,-13.7174463146154
KAS,tas_DJF,ssp3-70,Midcentury 2040-2059,-14.8338493044416,-12.8989465368856,-11.9808178072689
KAS,tas_DJF,ssp3-70,End of century 2080-2099,-12.0158249169522,-9.33765800480442,-6.79018883475885
KAZ,tas_DJF,ssp3-70,Historical 1986-2005,13.369667310282,14.5982795865582,16.1897270680174
KAZ,tas_DJF,ssp3-70,Next decades 2020-2039,16.2849447648666,17.2476477930426,18.9775230479609
KAZ,tas_DJF,ssp3-70,Midcentury 2040-2059,17.4426766851505,18.2072666826956,21.4558231410827
KAZ,tas_DJF,ssp3-70,End of century 2080-2099,20.1608174563045,23.281838264831,26.195820623482
KEN,tas_DJF,ssp3-70,Historical 1986-2005,73.5996891122335,73.9030889681104,74.2541234095113
KEN,tas_DJF,ssp3-70,Next decades 2020-2039,74.5782981242135,75.2395947425689,75.6886923236649
KEN,tas_DJF,ssp3-70,Midcentury 2040-2059,75.5148821111015,76.3685357342679,76.7903688058262
KEN,tas_DJF,ssp3-70,End of century 2080-2099,76.7901358818376,78.4487412129834,79.7566439618418
KGZ,tas_DJF,ssp3-70,Historical 1986-2005,16.0095413419797,16.6949622154002,17.3384756639515
KGZ,tas_DJF,ssp3-70,Next decades 2020-2039,17.6080866276305,18.8167924340339,20.6049269720489
KGZ,tas_DJF,ssp3-70,Midcentury 2040-2059,19.375642593128,20.4682935473839,22.7724656141798
KGZ,tas_DJF,ssp3-70,End of century 2080-2099,22.2559163556028,24.2969042144156,27.8124066714725
KHM,tas_DJF,ssp3-70,Historical 1986-2005,79.743095312664,80.3454702959079,80.6112769204536
KHM,tas_DJF,ssp3-70,Next decades 2020-2039,80.8141973574457,81.473663892749,82.3230882400636
KHM,tas_DJF,ssp3-70,Midcentury 2040-2059,80.7057903562729,82.5484696763126,83.6913536768488
KHM,tas_DJF,ssp3-70,End of century 2080-2099,82.2530530564363,84.5449596552329,86.4667027814739
KIR,tas_DJF,ssp3-70,Historical 1986-2005,79.5502193294963,79.9874327345789,80.1811357701161
KIR,tas_DJF,ssp3-70,Next decades 2020-2039,79.6603162345093,81.1946251744424,81.7047903351994
KIR,tas_DJF,ssp3-70,Midcentury 2040-2059,81.0120990269991,82.1504266281472,82.6444857814482
KIR,tas_DJF,ssp3-70,End of century 2080-2099,82.4080969582327,84.0601064635486,84.9214625261752
KNA,tas_DJF,ssp3-70,Historical 1986-2005,76.6621950150517,76.950113092129,77.0697628167734
KNA,tas_DJF,ssp3-70,Next decades 2020-2039,77.7244657553012,78.2248113648753,78.6949123608846
KNA,tas_DJF,ssp3-70,Midcentury 2040-2059,78.4556803203373,79.2185218133979,79.8797115097866
KNA,tas_DJF,ssp3-70,End of century 2080-2099,79.8663286240706,81.0259949184674,82.3994302811901
KOR,tas_DJF,ssp3-70,Historical 1986-2005,34.2870390874768,35.092016654404,36.3035023898811
KOR,tas_DJF,ssp3-70,Next decades 2020-2039,35.9150536757006,37.062058504524,37.7983801510994
KOR,tas_DJF,ssp3-70,Midcentury 2040-2059,37.5561773914684,38.6515723984583,39.6991641140594
KOR,tas_DJF,ssp3-70,End of century 2080-2099,39.6701136003681,41.3836499783828,42.8284641410451
KOS,tas_DJF,ssp3-70,Historical 1986-2005,30.8523417283425,31.7800703646177,33.8871759961262
KOS,tas_DJF,ssp3-70,Next decades 2020-2039,34.3162783412984,34.9461873868468,36.3028884353027
KOS,tas_DJF,ssp3-70,Midcentury 2040-2059,35.40405390358,35.9297058654579,38.1015619973426
KOS,tas_DJF,ssp3-70,End of century 2080-2099,37.0435430897837,38.6067916557804,41.8492152797893
KWT,tas_DJF,ssp3-70,Historical 1986-2005,56.3303842206902,57.4403737064679,58.051675709996
KWT,tas_DJF,ssp3-70,Next decades 2020-2039,58.4673846150245,59.5539844770979,60.1910646757971
KWT,tas_DJF,ssp3-70,Midcentury 2040-2059,59.7962027274659,60.7625832330241,62.1032040790012
KWT,tas_DJF,ssp3-70,End of century 2080-2099,62.0435740257307,63.8907597527322,66.3049773028217
LAO,tas_DJF,ssp3-70,Historical 1986-2005,67.9294593159766,68.3871472715289,68.8558353966738
LAO,tas_DJF,ssp3-70,Next decades 2020-2039,68.8078994877075,69.6144128881225,70.6025782271435
LAO,tas_DJF,ssp3-70,Midcentury 2040-2059,69.4460709951042,70.6429105200092,71.7981655253677
LAO,tas_DJF,ssp3-70,End of century 2080-2099,71.4828239929602,73.0220291746976,74.6127090316803
LBN,tas_DJF,ssp3-70,Historical 1986-2005,48.8309258223988,49.7292381661102,50.6208589707736
LBN,tas_DJF,ssp3-70,Next decades 2020-2039,50.9533397033172,51.5149347500583,52.3010571263982
LBN,tas_DJF,ssp3-70,Midcentury 2040-2059,51.7314352349244,52.5564719405512,53.6109504062566
LBN,tas_DJF,ssp3-70,End of century 2080-2099,53.3273312822049,54.9642703132449,56.9497781995084
LBR,tas_DJF,ssp3-70,Historical 1986-2005,78.3706900117435,78.6881557368561,78.8400646416198
LBR,tas_DJF,ssp3-70,Next decades 2020-2039,79.5548250466229,80.2378562506707,81.3286870064185
LBR,tas_DJF,ssp3-70,Midcentury 2040-2059,80.3297400058722,81.4606094140775,82.688804987353
LBR,tas_DJF,ssp3-70,End of century 2080-2099,82.0815838685343,84.0080239713071,85.8222076055608
LBY,tas_DJF,ssp3-70,Historical 1986-2005,54.2645938890378,54.7789171554469,55.710849139628
LBY,tas_DJF,ssp3-70,Next decades 2020-2039,56.2786325086326,56.8444637319814,57.5865160125837
LBY,tas_DJF,ssp3-70,Midcentury 2040-2059,57.0341018302207,58.0849587362101,58.9895545901885
LBY,tas_DJF,ssp3-70,End of century 2080-2099,58.6310533026266,60.5315119443697,62.4336355019531
LCA,tas_DJF,ssp3-70,Historical 1986-2005,77.6515680013028,77.9811172575335,78.1735468782739
LCA,tas_DJF,ssp3-70,Next decades 2020-2039,78.8478476812932,79.2106103361904,79.8097075319203
LCA,tas_DJF,ssp3-70,Midcentury 2040-2059,79.5629755756209,80.1489549237991,80.6700697861267
LCA,tas_DJF,ssp3-70,End of century 2080-2099,80.9289737589783,81.8899060917472,83.2373026483301
LIE,tas_DJF,ssp3-70,Historical 1986-2005,24.2109089746551,25.4900644028197,26.227283715017
LIE,tas_DJF,ssp3-70,Next decades 2020-2039,26.6217674116983,28.1856144835375,29.7072238409078
LIE,tas_DJF,ssp3-70,Midcentury 2040-2059,28.0979643176175,29.6423525133385,31.4922902770212
LIE,tas_DJF,ssp3-70,End of century 2080-2099,29.6862328969049,31.8427172446516,34.4512761913216
LKA,tas_DJF,ssp3-70,Historical 1986-2005,77.3100956624349,77.6222060876003,77.7648906995165
LKA,tas_DJF,ssp3-70,Next decades 2020-2039,78.0671932896564,78.6445956899502,79.2027880555603
LKA,tas_DJF,ssp3-70,Midcentury 2040-2059,78.8695888118439,79.6155661821125,80.0714020139255
LKA,tas_DJF,ssp3-70,End of century 2080-2099,80.2627027845969,81.4960200631903,82.8330372810503
LSO,tas_DJF,ssp3-70,Historical 1986-2005,62.9403985595524,63.3942201258341,63.6784807889163
LSO,tas_DJF,ssp3-70,Next decades 2020-2039,64.1506927312848,64.9628220633706,65.9150946579421
LSO,tas_DJF,ssp3-70,Midcentury 2040-2059,65.3775125964005,66.1944795904048,67.161219341211
LSO,tas_DJF,ssp3-70,End of century 2080-2099,67.291392046219,68.8060695822094,70.6102527476404
LTU,tas_DJF,ssp3-70,Historical 1986-2005,24.6670859037405,25.3894511790295,27.483159097228
LTU,tas_DJF,ssp3-70,Next decades 2020-2039,27.8658700252956,28.9543627914538,31.220433845305
LTU,tas_DJF,ssp3-70,Midcentury 2040-2059,28.8962366156071,31.6389111021683,33.0647719688569
LTU,tas_DJF,ssp3-70,End of century 2080-2099,31.3952521457392,35.0605992796668,37.345610004153
LUX,tas_DJF,ssp3-70,Historical 1986-2005,33.2598291144684,34.6134456108766,35.312601882304
LUX,tas_DJF,ssp3-70,Next decades 2020-2039,35.1420677224243,36.7952031459884,38.4546157834273
LUX,tas_DJF,ssp3-70,Midcentury 2040-2059,36.2717647687887,37.5762908874496,39.4724019085863
LUX,tas_DJF,ssp3-70,End of century 2080-2099,37.9506458763006,40.1921219267914,41.913134633153
LVA,tas_DJF,ssp3-70,Historical 1986-2005,23.7246872124447,24.3922835412723,26.8506661228202
LVA,tas_DJF,ssp3-70,Next decades 2020-2039,27.0235485854984,28.1557256118462,30.3797815306982
LVA,tas_DJF,ssp3-70,Midcentury 2040-2059,28.0396984419181,30.9603848514104,32.0518392300125
LVA,tas_DJF,ssp3-70,End of century 2080-2099,30.5479049089368,34.6688660458966,36.9235474640292
MAC,tas_DJF,ssp3-70,Historical 1986-2005,61.3665100097655,61.8787541503905,62.5751159667968
MAC,tas_DJF,ssp3-70,Next decades 2020-2039,62.5014871037729,63.0850134277343,64.3564447976716
MAC,tas_DJF,ssp3-70,Midcentury 2040-2059,63.3596191423838,64.5129064941405,65.8687543434728
MAC,tas_DJF,ssp3-70,End of century 2080-2099,65.4714416638883,67.1234715053012,68.1108919437373
MAF,tas_DJF,ssp3-70,Historical 1986-2005,76.570409603385,76.7256054687499,76.8503662097587
MAF,tas_DJF,ssp3-70,Next decades 2020-2039,77.5318481468558,78.0197588239397,78.4505248732528
MAF,tas_DJF,ssp3-70,Midcentury 2040-2059,78.2338539127801,79.0928649902342,79.6687434849197
MAF,tas_DJF,ssp3-70,End of century 2080-2099,79.6488403357655,80.9726348876952,82.2480865173688
MAR,tas_DJF,ssp3-70,Historical 1986-2005,54.9306814688308,55.2691388858143,55.7089931728342
MAR,tas_DJF,ssp3-70,Next decades 2020-2039,56.2717809237356,57.0039481306967,57.7411927279286
MAR,tas_DJF,ssp3-70,Midcentury 2040-2059,57.0114195101965,58.0586595886808,59.5275958502063
MAR,tas_DJF,ssp3-70,End of century 2080-2099,59.0648198757673,60.4377718254885,62.3540130720754
MCO,tas_DJF,ssp3-70,Historical 1986-2005,46.0976367740089,46.7539984243371,47.0565456414385
MCO,tas_DJF,ssp3-70,Next decades 2020-2039,48.0915077794243,48.8785847548547,49.7246070732755
MCO,tas_DJF,ssp3-70,Midcentury 2040-2059,48.8321900287001,49.9803667470114,51.0513897991659
MCO,tas_DJF,ssp3-70,End of century 2080-2099,50.4788670326121,51.8680290416838,53.7161832703437
MDA,tas_DJF,ssp3-70,Historical 1986-2005,26.7234920684556,28.0078751341274,29.6028725249
MDA,tas_DJF,ssp3-70,Next decades 2020-2039,29.9805719439048,31.2409492324251,33.3993169695806
MDA,tas_DJF,ssp3-70,Midcentury 2040-2059,31.6842230380826,32.8455278151869,34.7518883535131
MDA,tas_DJF,ssp3-70,End of century 2080-2099,33.9248201849722,36.0272812345177,38.80754198272
MDG,tas_DJF,ssp3-70,Historical 1986-2005,75.8946190250889,76.2775608901832,76.4923301800609
MDG,tas_DJF,ssp3-70,Next decades 2020-2039,76.7356948566403,77.6161095274429,77.9494039188243
MDG,tas_DJF,ssp3-70,Midcentury 2040-2059,77.8088565602658,78.6909936375449,79.3958204927742
MDG,tas_DJF,ssp3-70,End of century 2080-2099,79.4532169807568,81.0457579200793,82.4616961938234
MDV,tas_DJF,ssp3-70,Historical 1986-2005,79.7185035818899,79.8953710117565,79.9641405478424
MDV,tas_DJF,ssp3-70,Next decades 2020-2039,80.5428208584319,80.9154305822731,81.3530144346693
MDV,tas_DJF,ssp3-70,Midcentury 2040-2059,81.3159206728995,81.7842916539936,82.3009249723787
MDV,tas_DJF,ssp3-70,End of century 2080-2099,82.6822759469337,83.7568467638456,84.7935414363965
MEX,tas_DJF,ssp3-70,Historical 1986-2005,63.360863899546,63.7669331468016,63.956064694036
MEX,tas_DJF,ssp3-70,Next decades 2020-2039,64.4850960987947,65.336847142283,66.1184618823989
MEX,tas_DJF,ssp3-70,Midcentury 2040-2059,65.6805189176867,66.5070796124278,67.2681663273489
MEX,tas_DJF,ssp3-70,End of century 2080-2099,67.5910877798513,69.1658721491816,70.9269535413832
MHL,tas_DJF,ssp3-70,Historical 1986-2005,79.7408077198172,79.8489145826636,79.955734951798
MHL,tas_DJF,ssp3-70,Next decades 2020-2039,80.2063647874395,81.0665921015802,81.5340255849217
MHL,tas_DJF,ssp3-70,Midcentury 2040-2059,81.373030071191,81.8454606341167,82.4736783510164
MHL,tas_DJF,ssp3-70,End of century 2080-2099,82.8071487600615,83.7412096659238,84.9352225707654
MKD,tas_DJF,ssp3-70,Historical 1986-2005,31.8599395517138,32.9855627633391,34.9304078771273
MKD,tas_DJF,ssp3-70,Next decades 2020-2039,35.2565628490804,35.8619022140693,37.131187094539
MKD,tas_DJF,ssp3-70,Midcentury 2040-2059,36.2316179847549,37.0520426468616,38.8566565889434
MKD,tas_DJF,ssp3-70,End of century 2080-2099,38.084931135067,39.1899591977347,42.657377709962
MLI,tas_DJF,ssp3-70,Historical 1986-2005,75.4492343662174,76.0045169219817,76.4803936613833
MLI,tas_DJF,ssp3-70,Next decades 2020-2039,77.1153258271152,78.0232728809542,78.8749254184971
MLI,tas_DJF,ssp3-70,Midcentury 2040-2059,77.9829497129661,79.2324362620088,80.4636442387634
MLI,tas_DJF,ssp3-70,End of century 2080-2099,80.328256829113,82.5665127452149,85.0038809917344
MLT,tas_DJF,ssp3-70,Historical 1986-2005,56.9550316448401,57.4455901696135,57.9926374483469
MLT,tas_DJF,ssp3-70,Next decades 2020-2039,58.5222082119295,59.1634338370811,59.8314848049815
MLT,tas_DJF,ssp3-70,Midcentury 2040-2059,59.120652344579,60.1379642756724,61.1710570153471
MLT,tas_DJF,ssp3-70,End of century 2080-2099,60.9962900992152,62.2187815129836,63.9999616124972
MMR,tas_DJF,ssp3-70,Historical 1986-2005,71.8005605044548,72.1821589749263,72.5354911371902
MMR,tas_DJF,ssp3-70,Next decades 2020-2039,72.7214670463939,73.2658779139606,74.0351190514188
MMR,tas_DJF,ssp3-70,Midcentury 2040-2059,73.3293634224868,74.2251919668785,75.3111353231175
MMR,tas_DJF,ssp3-70,End of century 2080-2099,75.0158719243725,76.9381913561606,79.2260121946995
MNE,tas_DJF,ssp3-70,Historical 1986-2005,34.1004217778584,34.6190090557514,36.4358498960353
MNE,tas_DJF,ssp3-70,Next decades 2020-2039,36.5894515736727,37.6400542243112,38.8377717893229
MNE,tas_DJF,ssp3-70,Midcentury 2040-2059,37.8268168579405,38.6666648060572,40.4056882325213
MNE,tas_DJF,ssp3-70,End of century 2080-2099,39.5328859967032,41.2565567176335,43.6868016923543
MNG,tas_DJF,ssp3-70,Historical 1986-2005,-1.80448634319055,-0.50505189343807,1.4411653224122
MNG,tas_DJF,ssp3-70,Next decades 2020-2039,-0.453036453202872,1.24150348122121,2.81327912182326
MNG,tas_DJF,ssp3-70,Midcentury 2040-2059,1.13157447659567,3.50099955120775,4.5518904174253
MNG,tas_DJF,ssp3-70,End of century 2080-2099,4.71415956397135,6.66945346840003,8.30199100816402
MNP,tas_DJF,ssp3-70,Historical 1986-2005,78.9111401024784,79.1295164889787,79.4861175108254
MNP,tas_DJF,ssp3-70,Next decades 2020-2039,80.0083726552464,80.3113794886894,80.9341790878834
MNP,tas_DJF,ssp3-70,Midcentury 2040-2059,80.7381184441441,81.236696980475,81.8956428534117
MNP,tas_DJF,ssp3-70,End of century 2080-2099,82.1958046835236,83.2032652275306,84.5778141533647
MOZ,tas_DJF,ssp3-70,Historical 1986-2005,77.8606266014997,78.3428387777645,78.6922486809665
MOZ,tas_DJF,ssp3-70,Next decades 2020-2039,79.2449765565005,79.920629834878,80.2485455797659
MOZ,tas_DJF,ssp3-70,Midcentury 2040-2059,80.1955723329113,81.0132086883986,81.5303863635987
MOZ,tas_DJF,ssp3-70,End of century 2080-2099,81.7491485903974,83.5130284184192,84.6365482572528
MRT,tas_DJF,ssp3-70,Historical 1986-2005,72.7282752139371,73.1114518190193,73.4037645422154
MRT,tas_DJF,ssp3-70,Next decades 2020-2039,74.3686096756098,75.1082532705977,75.779649226797
MRT,tas_DJF,ssp3-70,Midcentury 2040-2059,75.0980175641365,76.5062105288633,77.4556110951253
MRT,tas_DJF,ssp3-70,End of century 2080-2099,77.7449619531499,79.6006815530011,81.5669036012812
MSR,tas_DJF,ssp3-70,Historical 1986-2005,76.8032897987352,77.1081255231584,77.2484283447264
MSR,tas_DJF,ssp3-70,Next decades 2020-2039,77.9021560668965,78.3374987150492,78.8604796990725
MSR,tas_DJF,ssp3-70,Midcentury 2040-2059,78.5939010628663,79.3211687873391,80.0406583899271
MSR,tas_DJF,ssp3-70,End of century 2080-2099,80.0256256136006,81.1233642578124,82.5285880943517
MTQ,tas_DJF,ssp3-70,Historical 1986-2005,76.7869819490545,77.1061893958603,77.3003582365101
MTQ,tas_DJF,ssp3-70,Next decades 2020-2039,77.9504857955778,78.3135694937883,78.9230270177862
MTQ,tas_DJF,ssp3-70,Midcentury 2040-2059,78.6703890137021,79.2883144256188,79.8140521957712
MTQ,tas_DJF,ssp3-70,End of century 2080-2099,80.0690630193771,81.0760388028095,82.4225494078232
MUS,tas_DJF,ssp3-70,Historical 1986-2005,78.5506796109161,78.7019510944252,78.9016160185427
MUS,tas_DJF,ssp3-70,Next decades 2020-2039,79.5500103241768,79.9622270620079,80.3182645107741
MUS,tas_DJF,ssp3-70,Midcentury 2040-2059,80.1983785221874,80.7217433977796,81.4815397938635
MUS,tas_DJF,ssp3-70,End of century 2080-2099,81.5412800470452,82.544846277151,83.7682423472086
MWI,tas_DJF,ssp3-70,Historical 1986-2005,73.8493652200432,74.3774481643335,74.7991425074444
MWI,tas_DJF,ssp3-70,Next decades 2020-2039,75.3823342430853,76.1309802441987,76.5837345554224
