STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,duration,Duration,c_dest,Country of destination,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2015,,16.57,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2016,,18.74,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2017,,19.76,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2018,,18.94,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2019,,19.45,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2020,,6.8,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2021,,9.95,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2022,,20.42,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2023,,22.53,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CY,Cyprus,2024,,20.51,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2015,,5.42,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2016,,5.4,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2017,,5.31,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2018,,6.78,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2019,,4.97,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2020,,2.64,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2021,,4.99,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2022,,5.31,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2023,,7.65,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,CZ,Czechia,2024,,7.19,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2015,,15.14,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2016,,16.35,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2017,,15.07,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2018,,15.22,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2019,,13.29,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2020,,10.26,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2021,,10.96,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2022,,16.57,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2023,,15.35,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DE,Germany,2024,,14,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2015,,39.17,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2016,,40.29,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2017,,31.46,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2018,,31.65,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2019,,33.12,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2020,,9.57,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2022,,19.96,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2023,,26.67,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,DK,Denmark,2024,,23.84,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2015,,10.59,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2016,,11.24,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2017,,10.92,,u,low reliability,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2018,,10.8,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2019,,10.56,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2020,,5.98,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2021,,6.35,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2022,,10.31,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2023,,10.82,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2024,,10.94,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2015,,12.17,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2016,,13.84,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2017,,10.81,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2018,,15.89,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2019,,18.13,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2020,,10.42,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2021,,13.4,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2022,,23.01,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2023,,25.27,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EE,Estonia,2024,,25.85,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2015,,3.27,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2016,,3.55,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2017,,2.87,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2018,,4,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2019,,4.8,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2020,,1.69,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2021,,2.09,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2022,,4.04,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2023,,4.24,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,FOR,Foreign country,PC_POP,Percentage of total population,EL,Greece,2024,,4.06,,,,,
